50591,1111,AIRPORT737,AIRPORT1701,AIRLINE4951
50590,1111,AIRPORT2172,AIRPORT1701,AIRLINE4951
48279,1111,AIRPORT609,AIRPORT3406,AIRLINE4319
48278,1111,AIRPORT609,AIRPORT1742,AIRLINE4319
48277,1111,AIRPORT609,AIRPORT1587,AIRLINE4319
62569,1111,AIRPORT3731,AIRPORT3636,AIRLINE4547
48276,1111,AIRPORT609,AIRPORT674,AIRLINE4319
62568,1111,AIRPORT3731,AIRPORT3678,AIRLINE4547
48275,1111,AIRPORT609,AIRPORT3998,AIRLINE4319
62567,1111,AIRPORT3731,AIRPORT3817,AIRLINE4547
48274,1111,AIRPORT609,AIRPORT3958,AIRLINE4319
62566,1111,AIRPORT3731,AIRPORT3748,AIRLINE4547
48273,1111,AIRPORT609,AIRPORT3364,AIRLINE4319
62565,1111,AIRPORT3731,AIRPORT3469,AIRLINE4547
48272,1111,AIRPORT609,AIRPORT1657,AIRLINE4319
62564,1111,AIRPORT3731,AIRPORT3621,AIRLINE4547
48271,1111,AIRPORT609,AIRPORT644,AIRLINE4319
62563,1111,AIRPORT3731,AIRPORT3807,AIRLINE4547
48270,1111,AIRPORT609,AIRPORT3830,AIRLINE4319
62562,1111,AIRPORT3731,AIRPORT3462,AIRLINE4547
62561,1111,AIRPORT3731,AIRPORT3453,AIRLINE4547
36299,1111,AIRPORT4059,AIRPORT1005,AIRLINE3126
62560,1111,AIRPORT3731,AIRPORT3861,AIRLINE4547
36298,1111,AIRPORT4059,AIRPORT881,AIRLINE3126
36297,1111,AIRPORT4059,AIRPORT1020,AIRLINE3126
50589,1111,AIRPORT6780,AIRPORT302,AIRLINE4951
36296,1111,AIRPORT4059,AIRPORT1038,AIRLINE3126
50588,1111,AIRPORT580,AIRPORT4317,AIRLINE4951
36295,1111,AIRPORT4059,AIRPORT1138,AIRLINE3126
50587,1111,AIRPORT580,AIRPORT1701,AIRLINE4951
36294,1111,AIRPORT4059,AIRPORT1187,AIRLINE3126
50586,1111,AIRPORT2170,AIRPORT1701,AIRLINE4951
36293,1111,AIRPORT4059,AIRPORT915,AIRLINE3126
50585,1111,AIRPORT210,AIRPORT1701,AIRLINE4951
36292,1111,AIRPORT4059,AIRPORT2188,AIRLINE3126
50584,1111,AIRPORT2908,AIRPORT1701,AIRLINE4951
36291,1111,AIRPORT4059,AIRPORT897,AIRLINE3126
50583,1111,AIRPORT2006,AIRPORT3885,AIRLINE4951
36290,1111,AIRPORT4059,AIRPORT3093,AIRLINE3126
50582,1111,AIRPORT5799,AIRPORT1701,AIRLINE4951
50581,1111,AIRPORT5799,AIRPORT1682,AIRLINE4951
50580,1111,AIRPORT1230,AIRPORT1701,AIRLINE4951
48269,1111,AIRPORT609,AIRPORT2279,AIRLINE4319
48268,1111,AIRPORT609,AIRPORT521,AIRLINE4319
48267,1111,AIRPORT609,AIRPORT1354,AIRLINE4319
62559,1111,AIRPORT3731,AIRPORT3747,AIRLINE4547
48266,1111,AIRPORT609,AIRPORT1524,AIRLINE4319
62558,1111,AIRPORT3731,AIRPORT3458,AIRLINE4547
48265,1111,AIRPORT609,AIRPORT346,AIRLINE4319
62557,1111,AIRPORT3731,AIRPORT3877,AIRLINE4547
48264,1111,AIRPORT609,AIRPORT478,AIRLINE4319
62556,1111,AIRPORT3731,AIRPORT3566,AIRLINE4547
48263,1111,AIRPORT609,AIRPORT1229,AIRLINE4319
62555,1111,AIRPORT3731,AIRPORT3751,AIRLINE4547
48262,1111,AIRPORT609,AIRPORT629,AIRLINE4319
62554,1111,AIRPORT3731,AIRPORT3849,AIRLINE4547
48261,1111,AIRPORT609,AIRPORT742,AIRLINE4319
62553,1111,AIRPORT3731,AIRPORT3690,AIRLINE4547
48260,1111,AIRPORT609,AIRPORT1569,AIRLINE4319
62552,1111,AIRPORT3731,AIRPORT3673,AIRLINE4547
62551,1111,AIRPORT3731,AIRPORT3682,AIRLINE4547
36289,1111,AIRPORT4059,AIRPORT1177,AIRLINE3126
62550,1111,AIRPORT3731,AIRPORT4019,AIRLINE4547
36288,1111,AIRPORT4059,AIRPORT1382,AIRLINE3126
36287,1111,AIRPORT4059,AIRPORT3370,AIRLINE3126
50579,1111,AIRPORT2965,AIRPORT1701,AIRLINE4951
36286,1111,AIRPORT4059,AIRPORT883,AIRLINE3126
50578,1111,AIRPORT5800,AIRPORT1701,AIRLINE4951
36285,1111,AIRPORT4059,AIRPORT2997,AIRLINE3126
50577,1111,AIRPORT5800,AIRPORT1682,AIRLINE4951
36284,1111,AIRPORT4059,AIRPORT1013,AIRLINE3126
50576,1111,AIRPORT3977,AIRPORT1701,AIRLINE4951
36283,1111,AIRPORT4059,AIRPORT1044,AIRLINE3126
50575,1111,AIRPORT1107,AIRPORT891,AIRLINE4951
36282,1111,AIRPORT4059,AIRPORT3885,AIRLINE3126
50574,1111,AIRPORT1107,AIRPORT1173,AIRLINE4951
36281,1111,AIRPORT4059,AIRPORT1120,AIRLINE3126
50573,1111,AIRPORT1107,AIRPORT1701,AIRLINE4951
36280,1111,AIRPORT4059,AIRPORT984,AIRLINE3126
50572,1111,AIRPORT1107,AIRPORT1005,AIRLINE4951
50571,1111,AIRPORT1107,AIRPORT897,AIRLINE4951
50570,1111,AIRPORT1706,AIRPORT4317,AIRLINE4951
48259,1111,AIRPORT609,AIRPORT1529,AIRLINE4319
48258,1111,AIRPORT609,AIRPORT507,AIRLINE4319
48257,1111,AIRPORT609,AIRPORT2948,AIRLINE4319
62549,1111,AIRPORT3793,AIRPORT3678,AIRLINE4547
48256,1111,AIRPORT609,AIRPORT517,AIRLINE4319
62548,1111,AIRPORT3793,AIRPORT3641,AIRLINE4547
48255,1111,AIRPORT609,AIRPORT638,AIRLINE4319
62547,1111,AIRPORT3793,AIRPORT3570,AIRLINE4547
48254,1111,AIRPORT609,AIRPORT1701,AIRLINE4319
62546,1111,AIRPORT3793,AIRPORT3752,AIRLINE4547
48253,1111,AIRPORT609,AIRPORT3714,AIRLINE4319
62545,1111,AIRPORT3793,AIRPORT3717,AIRLINE4547
48252,1111,AIRPORT609,AIRPORT421,AIRLINE4319
62544,1111,AIRPORT3793,AIRPORT3747,AIRLINE4547
48251,1111,AIRPORT609,AIRPORT645,AIRLINE4319
62543,1111,AIRPORT3793,AIRPORT3585,AIRLINE4547
48250,1111,AIRPORT609,AIRPORT342,AIRLINE4319
62542,1111,AIRPORT3793,AIRPORT3520,AIRLINE4547
62541,1111,AIRPORT3793,AIRPORT3759,AIRLINE4547
36279,1111,AIRPORT4059,AIRPORT580,AIRLINE3126
62540,1111,AIRPORT3793,AIRPORT3849,AIRLINE4547
36278,1111,AIRPORT4059,AIRPORT1107,AIRLINE3126
36277,1111,AIRPORT4059,AIRPORT248,AIRLINE3126
50569,1111,AIRPORT1706,AIRPORT1701,AIRLINE4951
36276,1111,AIRPORT4059,AIRPORT253,AIRLINE3126
50568,1111,AIRPORT1706,AIRPORT342,AIRLINE4951
36275,1111,AIRPORT5694,AIRPORT4059,AIRLINE3126
50567,1111,AIRPORT1706,AIRPORT1682,AIRLINE4951
36274,1111,AIRPORT1183,AIRPORT4059,AIRLINE3126
50566,1111,AIRPORT1685,AIRPORT4317,AIRLINE4951
36273,1111,AIRPORT1183,AIRPORT1180,AIRLINE3126
50565,1111,AIRPORT1685,AIRPORT1701,AIRLINE4951
36272,1111,AIRPORT893,AIRPORT4059,AIRLINE3126
50564,1111,AIRPORT1685,AIRPORT1682,AIRLINE4951
36271,1111,AIRPORT979,AIRPORT4059,AIRLINE3126
50563,1111,AIRPORT248,AIRPORT1701,AIRLINE4951
36270,1111,AIRPORT1145,AIRPORT4059,AIRLINE3126
50562,1111,AIRPORT248,AIRPORT253,AIRLINE4951
50561,1111,AIRPORT253,AIRPORT1701,AIRLINE4951
24299,1111,AIRPORT4112,AIRPORT3878,AIRLINE1316
50560,1111,AIRPORT628,AIRPORT1701,AIRLINE4951
24298,1111,AIRPORT4112,AIRPORT3697,AIRLINE1316
24297,1111,AIRPORT4112,AIRPORT3448,AIRLINE1316
24296,1111,AIRPORT4112,AIRPORT3682,AIRLINE1316
24295,1111,AIRPORT3849,AIRPORT3646,AIRLINE1316
24294,1111,AIRPORT3849,AIRPORT3678,AIRLINE1316
24293,1111,AIRPORT3849,AIRPORT3536,AIRLINE1316
24292,1111,AIRPORT3849,AIRPORT2890,AIRLINE1316
24291,1111,AIRPORT3849,AIRPORT4014,AIRLINE1316
48249,1111,AIRPORT609,AIRPORT352,AIRLINE4319
24290,1111,AIRPORT3849,AIRPORT3621,AIRLINE1316
48248,1111,AIRPORT609,AIRPORT8266,AIRLINE4319
48247,1111,AIRPORT609,AIRPORT1665,AIRLINE4319
62539,1111,AIRPORT3793,AIRPORT3825,AIRLINE4547
48246,1111,AIRPORT609,AIRPORT687,AIRLINE4319
62538,1111,AIRPORT3793,AIRPORT3682,AIRLINE4547
48245,1111,AIRPORT609,AIRPORT668,AIRLINE4319
62537,1111,AIRPORT3622,AIRPORT3646,AIRLINE4547
48244,1111,AIRPORT609,AIRPORT340,AIRLINE4319
62536,1111,AIRPORT3622,AIRPORT3747,AIRLINE4547
48243,1111,AIRPORT609,AIRPORT1555,AIRLINE4319
62535,1111,AIRPORT3622,AIRPORT3878,AIRLINE4547
48242,1111,AIRPORT609,AIRPORT3494,AIRLINE4319
62534,1111,AIRPORT3622,AIRPORT3849,AIRLINE4547
48241,1111,AIRPORT609,AIRPORT345,AIRLINE4319
62533,1111,AIRPORT3807,AIRPORT3577,AIRLINE4547
48240,1111,AIRPORT609,AIRPORT599,AIRLINE4319
62532,1111,AIRPORT3807,AIRPORT3731,AIRLINE4547
62531,1111,AIRPORT3807,AIRPORT3462,AIRLINE4547
36269,1111,AIRPORT906,AIRPORT1005,AIRLINE3126
62530,1111,AIRPORT3807,AIRPORT3720,AIRLINE4547
36268,1111,AIRPORT907,AIRPORT4105,AIRLINE3126
36267,1111,AIRPORT907,AIRPORT4059,AIRLINE3126
50559,1111,AIRPORT628,AIRPORT608,AIRLINE4951
36266,1111,AIRPORT907,AIRPORT1016,AIRLINE3126
50558,1111,AIRPORT3624,AIRPORT3517,AIRLINE18529
36265,1111,AIRPORT907,AIRPORT1005,AIRLINE3126
50557,1111,AIRPORT2883,AIRPORT6460,AIRLINE18529
36264,1111,AIRPORT273,AIRPORT4059,AIRLINE3126
50556,1111,AIRPORT2890,AIRPORT6460,AIRLINE18529
36263,1111,AIRPORT273,AIRPORT245,AIRLINE3126
50555,1111,AIRPORT2890,AIRPORT6079,AIRLINE18529
36262,1111,AIRPORT1016,AIRPORT4059,AIRLINE3126
50554,1111,AIRPORT2890,AIRPORT2900,AIRLINE18529
36261,1111,AIRPORT1016,AIRPORT907,AIRLINE3126
50553,1111,AIRPORT6460,AIRPORT2883,AIRLINE18529
36260,1111,AIRPORT507,AIRPORT4059,AIRLINE3126
50552,1111,AIRPORT6460,AIRPORT2890,AIRLINE18529
50551,1111,AIRPORT6460,AIRPORT2874,AIRLINE18529
24289,1111,AIRPORT3849,AIRPORT3731,AIRLINE1316
50550,1111,AIRPORT6079,AIRPORT2890,AIRLINE18529
24288,1111,AIRPORT3849,AIRPORT3793,AIRLINE1316
24287,1111,AIRPORT3849,AIRPORT3622,AIRLINE1316
24286,1111,AIRPORT3849,AIRPORT3626,AIRLINE1316
24285,1111,AIRPORT3849,AIRPORT3862,AIRLINE1316
24284,1111,AIRPORT3849,AIRPORT3641,AIRLINE1316
24283,1111,AIRPORT3849,AIRPORT1760,AIRLINE1316
24282,1111,AIRPORT3849,AIRPORT3570,AIRLINE1316
24281,1111,AIRPORT3849,AIRPORT3462,AIRLINE1316
48239,1111,AIRPORT609,AIRPORT1382,AIRLINE4319
24280,1111,AIRPORT3849,AIRPORT3611,AIRLINE1316
48238,1111,AIRPORT609,AIRPORT1128,AIRLINE4319
48237,1111,AIRPORT609,AIRPORT1489,AIRLINE4319
62529,1111,AIRPORT3807,AIRPORT3747,AIRLINE4547
48236,1111,AIRPORT609,AIRPORT302,AIRLINE4319
62528,1111,AIRPORT3807,AIRPORT3484,AIRLINE4547
48235,1111,AIRPORT609,AIRPORT353,AIRLINE4319
62527,1111,AIRPORT3807,AIRPORT3877,AIRLINE4547
48234,1111,AIRPORT609,AIRPORT1538,AIRLINE4319
62526,1111,AIRPORT3807,AIRPORT3751,AIRLINE4547
48233,1111,AIRPORT609,AIRPORT608,AIRLINE4319
62525,1111,AIRPORT3608,AIRPORT3878,AIRLINE4547
48232,1111,AIRPORT609,AIRPORT3885,AIRLINE4319
62524,1111,AIRPORT3608,AIRPORT3682,AIRLINE4547
48231,1111,AIRPORT609,AIRPORT1280,AIRLINE4319
62523,1111,AIRPORT3626,AIRPORT3646,AIRLINE4547
48230,1111,AIRPORT609,AIRPORT469,AIRLINE4319
62522,1111,AIRPORT3626,AIRPORT3678,AIRLINE4547
62521,1111,AIRPORT3626,AIRPORT3462,AIRLINE4547
36259,1111,AIRPORT951,AIRPORT4059,AIRLINE3126
62520,1111,AIRPORT3626,AIRPORT3747,AIRLINE4547
36258,1111,AIRPORT1175,AIRPORT4059,AIRLINE3126
36257,1111,AIRPORT1140,AIRPORT4059,AIRLINE3126
50549,1111,AIRPORT3589,AIRPORT3517,AIRLINE18529
36256,1111,AIRPORT1165,AIRPORT4059,AIRLINE3126
50548,1111,AIRPORT2900,AIRPORT2890,AIRLINE18529
36255,1111,AIRPORT1165,AIRPORT1120,AIRLINE3126
50547,1111,AIRPORT2874,AIRPORT6460,AIRLINE18529
36254,1111,AIRPORT1173,AIRPORT4059,AIRLINE3126
50546,1111,AIRPORT3517,AIRPORT3624,AIRLINE18529
36253,1111,AIRPORT1180,AIRPORT4059,AIRLINE3126
50545,1111,AIRPORT3517,AIRPORT3589,AIRLINE18529
36252,1111,AIRPORT1180,AIRPORT1183,AIRLINE3126
50544,1111,AIRPORT1678,AIRPORT3885,AIRLINE4940
36251,1111,AIRPORT813,AIRPORT4105,AIRLINE3126
50543,1111,AIRPORT3383,AIRPORT3885,AIRLINE4940
36250,1111,AIRPORT813,AIRPORT4059,AIRLINE3126
50542,1111,AIRPORT3120,AIRPORT3885,AIRLINE4940
50541,1111,AIRPORT1613,AIRPORT3885,AIRLINE4940
24279,1111,AIRPORT3849,AIRPORT1953,AIRLINE1316
50540,1111,AIRPORT462,AIRPORT737,AIRLINE4940
24278,1111,AIRPORT3849,AIRPORT3861,AIRLINE1316
24277,1111,AIRPORT3849,AIRPORT4011,AIRLINE1316
24276,1111,AIRPORT3849,AIRPORT3473,AIRLINE1316
24275,1111,AIRPORT3849,AIRPORT3747,AIRLINE1316
24274,1111,AIRPORT3849,AIRPORT3878,AIRLINE1316
24273,1111,AIRPORT3849,AIRPORT1780,AIRLINE1316
24272,1111,AIRPORT3849,AIRPORT3484,AIRLINE1316
24271,1111,AIRPORT3849,AIRPORT3877,AIRLINE1316
48229,1111,AIRPORT609,AIRPORT636,AIRLINE4319
24270,1111,AIRPORT3849,AIRPORT3857,AIRLINE1316
48228,1111,AIRPORT609,AIRPORT1218,AIRLINE4319
48227,1111,AIRPORT609,AIRPORT3941,AIRLINE4319
12299,1111,AIRPORT3339,AIRPORT3077,AIRLINE2350
62519,1111,AIRPORT3626,AIRPORT3878,AIRLINE4547
48226,1111,AIRPORT609,AIRPORT737,AIRLINE4319
12298,1111,AIRPORT3878,AIRPORT502,AIRLINE2350
62518,1111,AIRPORT3626,AIRPORT3877,AIRLINE4547
48225,1111,AIRPORT609,AIRPORT580,AIRLINE4319
12297,1111,AIRPORT478,AIRPORT3830,AIRLINE2350
62517,1111,AIRPORT3626,AIRPORT3566,AIRLINE4547
48224,1111,AIRPORT609,AIRPORT1230,AIRLINE4319
12296,1111,AIRPORT478,AIRPORT3797,AIRLINE2350
62516,1111,AIRPORT3626,AIRPORT3533,AIRLINE4547
48223,1111,AIRPORT609,AIRPORT630,AIRLINE4319
12295,1111,AIRPORT478,AIRPORT421,AIRLINE2350
62515,1111,AIRPORT3626,AIRPORT3751,AIRLINE4547
48222,1111,AIRPORT609,AIRPORT532,AIRLINE4319
12294,1111,AIRPORT1229,AIRPORT1246,AIRLINE2350
62514,1111,AIRPORT3626,AIRPORT3849,AIRLINE4547
48221,1111,AIRPORT609,AIRPORT607,AIRLINE4319
12293,1111,AIRPORT1229,AIRPORT1250,AIRLINE2350
62513,1111,AIRPORT3626,AIRPORT3690,AIRLINE4547
48220,1111,AIRPORT609,AIRPORT628,AIRLINE4319
12292,1111,AIRPORT1229,AIRPORT3830,AIRLINE2350
62512,1111,AIRPORT3626,AIRPORT3682,AIRLINE4547
12291,1111,AIRPORT1229,AIRPORT3576,AIRLINE2350
62511,1111,AIRPORT3641,AIRPORT3646,AIRLINE4547
12290,1111,AIRPORT1229,AIRPORT3484,AIRLINE2350
36249,1111,AIRPORT4119,AIRPORT4059,AIRLINE3126
62510,1111,AIRPORT3641,AIRPORT3793,AIRLINE4547
36248,1111,AIRPORT4119,AIRPORT1107,AIRLINE3126
36247,1111,AIRPORT2072,AIRPORT4059,AIRLINE3126
50539,1111,AIRPORT3183,AIRPORT3885,AIRLINE4940
36246,1111,AIRPORT3930,AIRPORT4059,AIRLINE3126
50538,1111,AIRPORT3177,AIRPORT3885,AIRLINE4940
36245,1111,AIRPORT1005,AIRPORT4059,AIRLINE3126
50537,1111,AIRPORT4000,AIRPORT3885,AIRLINE4940
36244,1111,AIRPORT1005,AIRPORT907,AIRLINE3126
50536,1111,AIRPORT3937,AIRPORT3885,AIRLINE4940
36243,1111,AIRPORT3077,AIRPORT3885,AIRLINE3126
50535,1111,AIRPORT665,AIRPORT609,AIRLINE4940
36242,1111,AIRPORT912,AIRPORT4059,AIRLINE3126
50534,1111,AIRPORT2276,AIRPORT3930,AIRLINE4940
36241,1111,AIRPORT881,AIRPORT4059,AIRLINE3126
50533,1111,AIRPORT2276,AIRPORT3885,AIRLINE4940
36240,1111,AIRPORT1059,AIRPORT248,AIRLINE3126
50532,1111,AIRPORT918,AIRPORT3885,AIRLINE4940
50531,1111,AIRPORT458,AIRPORT737,AIRLINE4940
24269,1111,AIRPORT3849,AIRPORT3585,AIRLINE1316
50530,1111,AIRPORT1590,AIRPORT3885,AIRLINE4940
24268,1111,AIRPORT3849,AIRPORT4089,AIRLINE1316
24267,1111,AIRPORT3849,AIRPORT3533,AIRLINE1316
24266,1111,AIRPORT3849,AIRPORT3645,AIRLINE1316
24265,1111,AIRPORT3849,AIRPORT3751,AIRLINE1316
24264,1111,AIRPORT3849,AIRPORT3627,AIRLINE1316
24263,1111,AIRPORT3849,AIRPORT1852,AIRLINE1316
24262,1111,AIRPORT3849,AIRPORT3759,AIRLINE1316
24261,1111,AIRPORT3849,AIRPORT3876,AIRLINE1316
48219,1111,AIRPORT1474,AIRPORT644,AIRLINE4319
24260,1111,AIRPORT3849,AIRPORT3486,AIRLINE1316
48218,1111,AIRPORT1382,AIRPORT644,AIRLINE4319
48217,1111,AIRPORT1382,AIRPORT609,AIRLINE4319
12289,1111,AIRPORT1229,AIRPORT3797,AIRLINE2350
62509,1111,AIRPORT3641,AIRPORT3747,AIRLINE4547
48216,1111,AIRPORT1382,AIRPORT737,AIRLINE4319
12288,1111,AIRPORT1229,AIRPORT421,AIRLINE2350
62508,1111,AIRPORT3641,AIRPORT3878,AIRLINE4547
48215,1111,AIRPORT1128,AIRPORT609,AIRLINE4319
12287,1111,AIRPORT1229,AIRPORT340,AIRLINE2350
62507,1111,AIRPORT3641,AIRPORT3533,AIRLINE4547
48214,1111,AIRPORT1489,AIRPORT340,AIRLINE4319
12286,1111,AIRPORT1229,AIRPORT3670,AIRLINE2350
62506,1111,AIRPORT3641,AIRPORT3849,AIRLINE4547
48213,1111,AIRPORT1489,AIRPORT609,AIRLINE4319
12285,1111,AIRPORT1229,AIRPORT3448,AIRLINE2350
62505,1111,AIRPORT1760,AIRPORT3682,AIRLINE4547
48212,1111,AIRPORT1423,AIRPORT346,AIRLINE4319
12284,1111,AIRPORT1569,AIRPORT421,AIRLINE2350
62504,1111,AIRPORT3564,AIRPORT3566,AIRLINE4547
48211,1111,AIRPORT1423,AIRPORT340,AIRLINE4319
12283,1111,AIRPORT1638,AIRPORT1678,AIRLINE2350
62503,1111,AIRPORT3564,AIRPORT3690,AIRLINE4547
48210,1111,AIRPORT302,AIRPORT644,AIRLINE4319
12282,1111,AIRPORT1638,AIRPORT507,AIRLINE2350
62502,1111,AIRPORT3570,AIRPORT3646,AIRLINE4547
12281,1111,AIRPORT1638,AIRPORT421,AIRLINE2350
62501,1111,AIRPORT3570,AIRPORT3793,AIRLINE4547
12280,1111,AIRPORT1638,AIRPORT1665,AIRLINE2350
36239,1111,AIRPORT1020,AIRPORT4059,AIRLINE3126
62500,1111,AIRPORT3570,AIRPORT3462,AIRLINE4547
36238,1111,AIRPORT1020,AIRPORT883,AIRLINE3126
36237,1111,AIRPORT1038,AIRPORT910,AIRLINE3126
50529,1111,AIRPORT460,AIRPORT737,AIRLINE4940
36236,1111,AIRPORT1038,AIRPORT4059,AIRLINE3126
50528,1111,AIRPORT3361,AIRPORT3885,AIRLINE4940
36235,1111,AIRPORT1138,AIRPORT4059,AIRLINE3126
50527,1111,AIRPORT666,AIRPORT644,AIRLINE4940
36234,1111,AIRPORT535,AIRPORT1382,AIRLINE3126
50526,1111,AIRPORT3316,AIRPORT3885,AIRLINE4940
36233,1111,AIRPORT1187,AIRPORT4059,AIRLINE3126
50525,1111,AIRPORT3205,AIRPORT3885,AIRLINE4940
36232,1111,AIRPORT915,AIRPORT912,AIRLINE3126
50524,1111,AIRPORT3239,AIRPORT3885,AIRLINE4940
36231,1111,AIRPORT2188,AIRPORT2985,AIRLINE3126
50523,1111,AIRPORT3406,AIRPORT3885,AIRLINE4940
36230,1111,AIRPORT2188,AIRPORT4059,AIRLINE3126
50522,1111,AIRPORT2372,AIRPORT3885,AIRLINE4940
50521,1111,AIRPORT3034,AIRPORT3885,AIRLINE4940
24259,1111,AIRPORT3849,AIRPORT3820,AIRLINE1316
